10 1 1 7 1124
100 710
1266 750 800 1210 1230 650 590 810 0.01 
1 769 867 145 29 25 33 47 84 55 84 588 0.11 
2 210 721 120 16 34 34 40 21 33 19 692 0.06 
3 845 518 122 17 14 38 45 68 56 59 489 0.12 
4 995 596 105 53 71 99 52 30 66 75 564 0.03 
5 138 274 129 91 21 86 61 82 54 26 636 0.01 
6 512 532 141 19 93 83 46 13 35 68 501 0.15 
7 420 796 145 38 12 41 93 48 83 65 519 0.18 
8 707 215 104 78 94 33 77 80 93 31 716 0.18 
9 671 286 134 77 97 66 41 11 93 94 591 0.10 
10 274 870 121 71 100 67 81 68 96 36 552 0.07 
