20 1 5 3 450
929 55
2515 2520 2600 2140 0.01 
1 247 764 133 77 52 91 477 0.17 
2 322 935 126 62 61 18 495 0.14 
3 784 848 131 24 75 60 772 0.12 
4 563 116 136 85 22 57 540 0.18 
5 933 871 131 25 57 56 632 0.14 
6 677 242 118 52 22 64 784 0.02 
7 315 626 117 48 35 67 724 0.11 
8 590 155 139 91 44 30 644 0.16 
9 420 558 134 12 31 91 616 0.07 
10 844 761 121 59 80 46 716 0.08 
11 970 936 123 97 70 80 546 0.17 
12 272 2 119 32 97 78 752 0.05 
13 1 364 129 21 72 86 546 0.05 
14 318 551 112 28 48 72 582 0.14 
15 516 839 104 77 65 14 792 0.01 
16 877 795 134 12 75 62 591 0.06 
17 403 343 112 47 94 99 579 0.00 
18 565 897 146 95 46 12 652 0.04 
19 663 538 112 11 78 84 716 0.04 
20 885 202 138 20 97 16 519 0.17 
