50 3 5 3 3338
512 865
6156 6226 6191 2950 3300 5250 6300 4950 4850 3350 4750 6500 0.01 0.01 0.01 
1 276 33 114 117 102 23 83 42 38 45 18 36 61 37 2400 0.13 0.05 0.03 
2 794 723 147 131 147 92 23 55 52 95 11 76 45 73 1530 0.03 0.11 0.06 
3 563 429 137 131 145 41 72 74 24 76 57 100 81 50 2208 0.05 0.03 0.05 
4 314 555 148 103 125 96 39 87 86 58 75 12 19 57 1791 0.08 0.16 0.17 
5 24 611 135 150 110 46 76 56 91 79 47 68 64 75 2268 0.01 0.06 0.06 
6 999 166 124 123 135 75 68 60 44 61 64 80 57 60 1476 0.18 0.14 0.05 
7 249 807 103 145 119 88 59 90 68 100 66 77 68 81 2304 0.04 0.06 0.11 
8 125 103 115 116 126 26 69 86 75 40 61 30 38 65 1860 0.05 0.09 0.17 
9 142 871 150 112 137 20 72 61 52 93 90 17 70 33 2100 0.09 0.08 0.06 
10 489 200 140 135 105 54 42 99 49 75 45 52 40 40 2388 0.02 0.16 0.15 
11 226 769 121 136 141 48 18 63 54 99 24 20 41 88 2352 0.17 0.10 0.11 
12 271 89 106 112 141 27 18 79 15 79 71 31 38 63 1860 0.15 0.16 0.11 
13 995 736 138 117 115 51 83 51 25 48 71 53 91 73 1593 0.06 0.14 0.02 
14 723 737 124 123 104 22 46 74 58 48 43 45 18 44 2136 0.13 0.09 0.06 
15 639 550 130 139 118 98 98 60 52 66 12 42 100 14 1629 0.00 0.08 0.04 
16 520 844 115 127 104 80 46 48 52 58 52 95 43 52 1944 0.09 0.10 0.18 
17 10 980 126 123 145 41 72 77 11 87 44 85 54 15 1956 0.10 0.17 0.18 
18 996 751 113 106 103 50 27 44 43 35 54 48 59 86 2172 0.14 0.12 0.01 
19 840 251 139 103 119 75 61 85 37 70 80 29 33 73 1848 0.10 0.10 0.02 
20 86 513 108 112 132 91 48 40 62 80 99 78 71 29 1485 0.18 0.11 0.08 
21 539 603 106 119 128 32 95 38 24 61 59 37 94 89 1404 0.03 0.16 0.11 
22 399 873 134 126 130 54 18 94 79 90 26 26 97 63 1512 0.01 0.00 0.06 
23 726 181 113 123 122 73 46 78 15 23 63 48 65 42 1440 0.06 0.17 0.00 
24 627 535 121 112 127 27 32 29 53 98 49 33 85 73 2388 0.05 0.13 0.05 
25 697 480 129 137 110 76 58 62 29 83 70 37 100 65 1782 0.08 0.00 0.15 
26 872 494 106 105 120 54 72 55 40 63 85 83 58 85 1860 0.04 0.19 0.11 
27 980 290 103 132 133 18 11 36 21 14 21 73 63 49 1701 0.02 0.17 0.10 
28 885 139 103 126 116 77 46 40 25 25 54 30 27 68 1584 0.11 0.18 0.12 
29 73 522 123 134 108 92 71 45 13 13 65 48 28 14 1674 0.11 0.09 0.08 
30 461 473 140 110 106 33 93 89 48 75 20 84 12 26 2352 0.07 0.17 0.15 
31 684 928 109 126 141 53 49 43 69 89 19 56 34 91 1764 0.13 0.13 0.11 
32 341 747 108 145 122 61 79 33 44 78 75 77 77 96 2388 0.07 0.03 0.03 
33 626 214 103 150 116 43 30 31 100 39 67 88 48 25 1449 0.01 0.03 0.07 
34 728 954 141 110 127 44 83 91 74 71 48 60 64 33 1872 0.17 0.14 0.20 
35 192 627 101 133 150 85 16 85 24 45 67 46 16 22 1908 0.05 0.07 0.19 
36 122 272 143 132 103 41 84 91 92 49 67 67 31 11 2244 0.17 0.13 0.14 
37 307 863 107 132 140 86 29 50 40 50 52 40 33 66 1467 0.14 0.00 0.05 
38 942 577 145 117 134 73 76 64 79 83 93 99 35 62 2160 0.15 0.14 0.20 
39 243 272 121 115 137 64 24 42 43 95 29 72 72 24 1860 0.04 0.15 0.10 
40 520 800 101 122 104 98 63 48 58 57 52 25 75 76 1920 0.10 0.07 0.08 
41 294 132 102 102 102 88 44 23 100 19 53 77 72 45 1629 0.05 0.02 0.06 
42 840 73 125 129 141 60 21 19 44 99 76 69 60 71 1701 0.11 0.06 0.12 
43 449 844 122 129 141 47 30 37 71 58 92 89 22 55 2052 0.04 0.09 0.04 
44 434 993 102 145 111 21 60 44 30 94 86 56 51 55 2376 0.12 0.07 0.19 
45 317 48 133 128 118 16 45 85 67 55 40 64 90 37 1812 0.09 0.19 0.18 
46 512 631 128 123 132 32 43 69 16 18 26 38 73 99 1521 0.19 0.07 0.00 
47 473 520 147 129 136 59 18 33 55 33 85 66 14 36 1413 0.01 0.05 0.15 
48 155 924 150 132 139 40 12 64 65 94 84 46 44 56 1458 0.10 0.00 0.10 
49 89 226 115 135 104 17 13 40 49 26 25 91 12 78 1557 0.11 0.12 0.07 
50 903 913 142 107 120 97 87 60 65 14 67 94 35 12 1656 0.01 0.17 0.00 
