50 3 5 3 3306
648 126
6485 6222 6471 3800 4450 4400 3000 6300 4700 4900 6750 6650 0.01 0.01 0.01 
1 915 129 122 123 119 18 50 71 76 88 98 21 99 57 2004 0.14 0.19 0.20 
2 251 387 139 115 142 66 94 29 96 39 33 40 20 29 2376 0.08 0.18 0.01 
3 465 954 136 106 119 60 64 16 84 14 87 70 85 51 2196 0.11 0.03 0.18 
4 539 750 125 115 139 67 65 85 99 12 52 22 47 56 1992 0.10 0.15 0.16 
5 924 915 122 108 108 50 21 48 90 12 47 54 89 73 2352 0.15 0.09 0.16 
6 34 191 103 123 105 66 76 94 57 51 44 65 51 84 1548 0.06 0.13 0.17 
7 900 12 128 139 118 45 18 43 36 50 59 41 60 54 1665 0.12 0.16 0.01 
8 753 202 147 115 141 83 85 33 12 74 75 29 20 82 1746 0.08 0.19 0.14 
9 477 766 142 126 141 27 46 44 86 20 12 97 53 49 1575 0.17 0.19 0.18 
10 475 493 114 145 131 13 17 36 79 42 34 16 62 50 1512 0.20 0.02 0.19 
11 9 701 138 118 150 88 54 66 84 91 72 43 20 85 1638 0.02 0.16 0.13 
12 360 991 138 103 116 27 46 93 88 32 65 82 34 68 1647 0.12 0.11 0.02 
13 500 176 140 101 145 53 84 93 95 66 42 22 77 71 2340 0.18 0.12 0.15 
14 305 751 149 140 149 79 63 22 20 47 19 96 65 73 2388 0.15 0.06 0.11 
15 451 311 102 133 114 42 99 28 14 34 31 96 75 95 1674 0.17 0.02 0.00 
16 869 878 142 120 107 88 89 38 30 59 81 16 82 78 2100 0.00 0.03 0.07 
17 362 67 142 136 127 17 55 34 39 91 58 94 76 79 1665 0.19 0.06 0.13 
18 906 257 109 142 132 90 20 49 67 75 56 13 11 51 2004 0.12 0.09 0.07 
19 8 246 113 142 135 85 30 55 86 31 43 18 81 46 1824 0.14 0.00 0.19 
20 435 615 110 123 142 27 14 19 27 26 39 33 76 51 2280 0.08 0.08 0.04 
21 833 867 148 125 101 63 83 48 19 31 67 32 92 46 1611 0.04 0.09 0.15 
22 523 667 149 106 144 79 49 93 50 14 12 77 70 33 2304 0.03 0.05 0.14 
23 794 460 148 136 138 21 86 40 26 100 56 89 72 80 1920 0.03 0.15 0.14 
24 393 788 101 149 114 76 53 90 86 74 28 55 55 45 2340 0.12 0.02 0.18 
25 230 776 133 122 114 74 84 12 51 13 32 84 13 38 2160 0.16 0.09 0.19 
26 67 280 132 103 142 46 35 62 78 78 23 12 71 56 2100 0.02 0.16 0.15 
27 564 518 101 112 142 94 82 35 47 64 11 16 28 34 1860 0.13 0.09 0.06 
28 883 152 105 136 144 100 28 40 21 74 46 22 78 14 1449 0.10 0.13 0.03 
29 646 677 120 147 113 37 89 70 100 47 18 93 57 51 1872 0.17 0.13 0.07 
30 838 203 129 102 132 46 51 37 84 97 85 49 29 35 1755 0.02 0.08 0.16 
31 520 315 134 137 147 22 51 30 26 37 43 88 35 96 2160 0.17 0.10 0.15 
32 54 966 138 113 148 32 70 34 61 79 82 45 18 32 2028 0.18 0.17 0.17 
33 691 162 105 125 126 68 64 61 11 30 60 51 40 56 1368 0.07 0.06 0.13 
34 72 481 144 131 101 61 16 20 23 90 68 32 68 25 2124 0.18 0.12 0.11 
35 229 440 104 124 139 27 55 52 63 65 100 85 88 65 2016 0.04 0.07 0.12 
36 357 598 150 136 141 96 83 68 93 17 49 17 41 30 2364 0.20 0.11 0.19 
37 621 207 147 124 146 81 84 66 85 65 28 46 61 93 2352 0.13 0.13 0.10 
38 965 753 126 145 143 97 40 58 72 14 52 45 39 92 1920 0.18 0.16 0.14 
39 578 850 140 116 139 67 92 46 89 54 87 32 68 39 1395 0.08 0.11 0.03 
40 973 173 140 138 103 47 43 60 17 31 27 88 90 54 1593 0.16 0.04 0.18 
41 769 666 149 129 149 91 45 73 84 37 49 17 93 40 2388 0.04 0.09 0.14 
42 452 702 147 110 124 52 18 86 80 42 53 99 90 25 2184 0.14 0.12 0.01 
43 856 925 124 131 118 35 71 15 60 43 50 22 94 41 1860 0.15 0.04 0.11 
44 345 110 137 119 116 43 48 47 51 40 16 52 100 44 2100 0.02 0.17 0.03 
45 288 136 110 140 111 88 87 44 95 41 79 84 71 88 1557 0.13 0.19 0.07 
46 93 530 131 150 137 68 72 79 49 65 67 66 43 95 2304 0.18 0.07 0.01 
47 147 37 146 103 124 39 39 62 32 64 13 75 40 43 1773 0.03 0.06 0.10 
48 220 712 111 125 145 35 65 20 71 54 24 14 13 80 1467 0.17 0.06 0.18 
49 402 932 138 106 118 66 98 64 13 60 64 71 31 33 1503 0.02 0.10 0.19 
50 987 747 137 109 132 96 66 65 22 20 97 80 50 90 1575 0.03 0.05 0.11 
