100 3 3 3 11324
840 130
12687 12393 12803 7900 11200 11100 13200 6200 13900 12700 5100 8400 0.01 0.01 0.01 
1 440 573 113 116 149 95 89 86 61 57 59 35 51 90 2196 0.18 0.11 0.14 
2 934 880 116 123 121 46 55 84 82 63 49 65 96 83 2400 0.02 0.14 0.12 
3 62 465 118 121 125 99 81 83 39 66 23 42 52 63 1782 0.16 0.06 0.05 
4 495 605 136 147 117 52 67 21 29 62 57 84 92 23 1728 0.17 0.06 0.18 
5 829 329 146 114 136 84 20 18 24 57 52 71 91 66 1968 0.04 0.01 0.19 
6 655 419 144 122 141 31 55 41 71 83 36 36 19 99 1944 0.17 0.04 0.10 
7 122 356 135 122 117 99 77 82 24 37 100 68 64 81 1755 0.06 0.06 0.17 
8 290 769 141 148 131 41 68 38 59 81 99 70 44 24 1944 0.00 0.08 0.17 
9 133 305 120 147 147 88 50 73 18 19 17 88 64 49 1404 0.04 0.13 0.02 
10 991 783 131 128 139 86 83 39 44 33 64 80 81 20 2136 0.09 0.14 0.01 
11 360 544 116 113 129 35 72 19 78 26 94 61 72 86 1791 0.04 0.03 0.19 
12 611 817 114 116 117 53 63 65 51 85 35 72 54 100 1422 0.08 0.18 0.01 
13 255 307 129 103 115 34 24 29 84 90 39 21 54 13 1602 0.07 0.15 0.16 
14 851 890 144 143 123 45 29 11 97 41 66 43 27 46 1710 0.00 0.11 0.17 
15 654 699 119 110 103 77 32 55 79 64 96 35 25 47 1521 0.03 0.04 0.12 
16 541 945 110 144 113 95 70 89 22 90 50 62 82 56 1440 0.04 0.15 0.04 
17 676 612 132 117 116 96 19 60 91 70 58 24 18 62 1368 0.07 0.05 0.01 
18 380 517 104 101 101 37 39 76 91 86 73 36 79 42 2364 0.02 0.01 0.12 
19 587 738 112 137 145 79 65 47 12 11 22 93 15 13 1467 0.04 0.11 0.08 
20 249 663 119 126 112 55 73 39 95 65 88 85 42 26 1944 0.04 0.03 0.20 
21 224 796 116 141 140 31 53 40 39 32 40 20 75 90 2172 0.13 0.04 0.00 
22 919 913 149 114 118 83 99 100 22 71 92 33 87 83 1503 0.14 0.15 0.03 
23 795 134 150 121 147 30 42 20 11 90 33 19 41 76 2196 0.16 0.07 0.04 
24 139 443 125 105 120 33 30 51 77 19 54 25 31 84 1530 0.16 0.17 0.06 
25 606 650 123 103 137 38 80 74 56 48 91 21 90 80 1368 0.03 0.09 0.02 
26 990 291 145 122 136 51 23 51 72 53 11 63 78 12 1602 0.10 0.05 0.01 
27 238 468 145 117 114 33 41 11 29 74 25 52 52 55 2184 0.09 0.04 0.05 
28 955 930 106 141 140 83 93 18 89 37 78 59 28 91 1737 0.11 0.16 0.09 
29 188 761 144 101 123 57 99 84 85 76 83 53 73 51 1755 0.09 0.09 0.04 
30 241 32 114 103 124 54 37 99 59 63 27 81 79 90 1422 0.06 0.09 0.07 
31 608 257 107 115 146 97 77 95 21 12 41 15 24 94 1884 0.01 0.04 0.06 
32 556 381 134 139 138 34 80 57 93 44 64 46 50 23 1764 0.12 0.17 0.05 
33 396 560 121 143 144 38 82 87 67 53 64 67 56 12 1449 0.17 0.04 0.17 
34 842 635 149 117 122 75 44 70 63 15 89 48 64 53 1812 0.15 0.08 0.16 
35 267 473 150 118 142 17 69 43 64 74 12 41 88 66 2340 0.14 0.12 0.18 
36 127 125 105 108 118 90 35 67 98 19 80 81 84 60 2052 0.04 0.09 0.08 
37 682 480 140 132 117 24 28 63 79 39 41 92 54 49 1386 0.05 0.07 0.01 
38 627 500 141 126 125 42 25 15 82 57 32 30 26 83 1800 0.04 0.12 0.05 
39 302 886 142 111 121 92 91 16 47 11 79 90 63 55 1566 0.01 0.04 0.09 
40 364 375 121 108 109 98 52 44 47 35 43 57 73 55 2244 0.08 0.12 0.05 
41 565 474 101 103 136 17 15 100 77 93 30 38 84 37 2052 0.18 0.09 0.14 
42 354 997 130 117 111 83 33 80 41 96 87 13 30 32 2232 0.14 0.13 0.17 
43 567 729 124 141 142 68 32 13 40 83 33 58 99 56 1956 0.00 0.01 0.17 
44 556 936 110 134 132 77 41 90 43 25 99 63 62 38 2172 0.00 0.09 0.05 
45 349 305 126 132 144 31 76 57 39 89 16 73 38 99 1764 0.09 0.06 0.17 
46 717 61 136 147 142 29 22 90 94 70 67 44 17 95 2148 0.15 0.20 0.16 
47 360 956 130 130 141 70 22 21 16 38 21 15 95 99 1737 0.03 0.02 0.09 
48 122 350 129 106 113 94 86 56 39 96 20 22 18 26 1701 0.07 0.03 0.13 
49 940 841 144 110 128 44 47 77 79 90 14 20 31 53 1860 0.08 0.16 0.06 
50 501 686 131 101 114 56 72 82 67 72 60 82 15 65 2256 0.13 0.20 0.00 
51 945 133 118 147 101 56 53 80 100 94 87 58 67 77 1956 0.03 0.16 0.08 
52 811 601 113 137 120 89 69 99 85 98 16 91 100 58 2100 0.10 0.03 0.01 
53 955 905 143 125 149 77 31 19 51 31 53 65 70 92 2376 0.03 0.09 0.18 
54 335 525 131 146 108 72 59 67 98 21 80 76 41 89 1413 0.07 0.13 0.16 
55 900 404 150 108 150 77 72 85 30 43 42 95 89 96 2196 0.09 0.19 0.18 
56 11 910 118 131 143 28 67 27 84 85 38 58 100 26 1611 0.18 0.10 0.11 
57 876 184 143 145 104 58 46 40 97 14 58 58 60 68 2004 0.14 0.12 0.12 
58 888 173 116 116 105 39 54 47 27 75 54 84 22 39 2184 0.05 0.19 0.03 
59 525 608 136 101 124 99 38 43 72 72 51 67 19 79 1431 0.13 0.00 0.06 
60 225 344 106 130 142 36 59 83 83 14 89 39 20 78 2040 0.18 0.09 0.03 
61 955 33 130 148 149 21 44 45 47 95 22 60 22 23 2268 0.19 0.02 0.04 
62 306 104 117 144 138 28 96 35 18 95 24 81 52 91 2076 0.16 0.08 0.08 
63 437 195 147 108 136 32 58 36 26 86 82 61 49 85 1404 0.16 0.18 0.08 
64 70 550 127 111 147 25 51 40 58 92 52 43 36 59 1440 0.13 0.17 0.20 
65 697 880 136 113 138 12 93 49 30 67 28 41 67 51 1737 0.04 0.02 0.10 
66 664 297 129 103 138 60 42 38 88 99 77 28 60 25 1629 0.20 0.14 0.17 
67 175 840 121 149 128 69 25 45 42 77 75 76 74 88 1980 0.03 0.03 0.07 
68 212 57 106 101 101 52 83 81 63 93 35 53 22 65 1638 0.20 0.02 0.20 
69 696 825 112 136 113 22 30 11 59 86 81 92 11 43 1476 0.18 0.19 0.10 
70 318 504 145 136 130 19 90 67 20 99 65 62 89 80 2304 0.11 0.01 0.08 
71 953 545 149 117 147 35 81 18 93 21 96 42 34 45 2220 0.02 0.04 0.09 
