100 1 5 5 2164
900 163
12711 7000 12800 7300 5600 10700 0.01 
1 331 795 136 61 26 49 58 72 632 0.08 
2 304 874 106 12 86 22 44 38 474 0.01 
3 878 107 136 97 29 100 81 35 788 0.19 
4 559 383 118 74 66 59 21 95 676 0.19 
5 881 187 127 67 54 21 34 73 558 0.01 
6 679 878 144 23 14 22 100 63 465 0.04 
7 513 56 141 43 32 83 41 41 784 0.16 
8 218 800 150 36 37 42 12 12 495 0.00 
9 649 638 113 61 51 53 96 37 752 0.02 
10 737 129 123 46 52 61 26 89 604 0.11 
11 63 647 110 62 29 43 24 96 688 0.06 
12 295 172 113 62 69 74 36 48 636 0.04 
13 289 409 147 92 11 52 16 93 628 0.01 
14 251 360 115 31 63 47 50 77 604 0.11 
15 92 646 139 18 60 70 80 100 573 0.01 
16 221 541 130 85 18 39 93 96 764 0.03 
17 421 387 150 88 13 88 32 76 585 0.15 
18 428 117 143 29 14 57 100 24 652 0.15 
19 649 468 112 29 71 95 80 52 543 0.08 
20 211 261 103 91 91 44 42 17 453 0.11 
21 253 946 117 61 33 57 53 27 582 0.08 
22 488 656 136 80 94 30 34 76 591 0.16 
23 947 507 133 50 21 93 44 63 752 0.00 
24 946 343 140 23 12 34 61 45 498 0.02 
25 0 6 145 78 100 41 64 88 480 0.12 
26 374 31 135 53 15 39 76 52 483 0.00 
27 74 261 129 18 27 99 49 24 471 0.15 
28 723 236 126 14 90 40 40 21 570 0.14 
29 380 36 148 24 31 88 90 24 616 0.10 
30 659 762 132 12 29 20 20 26 660 0.19 
31 629 107 143 95 39 13 52 80 471 0.17 
32 542 624 140 69 40 31 19 65 546 0.20 
33 59 6 115 68 32 92 81 28 498 0.16 
34 204 511 114 51 43 48 86 69 465 0.03 
35 736 658 132 61 43 26 23 54 800 0.19 
36 764 316 116 80 18 28 36 53 555 0.09 
37 87 404 126 63 100 46 87 66 471 0.01 
38 672 856 118 44 52 91 55 21 728 0.09 
39 599 468 117 36 99 21 84 73 531 0.11 
40 198 93 116 81 48 14 48 64 468 0.13 
41 847 458 104 83 15 55 90 46 480 0.12 
42 35 766 149 84 31 41 91 29 776 0.10 
43 829 333 145 31 53 43 76 70 672 0.12 
44 507 469 119 37 92 69 42 51 652 0.10 
45 595 451 130 89 78 51 68 13 664 0.10 
46 144 905 120 41 94 81 27 23 597 0.04 
47 636 736 148 92 28 18 82 32 756 0.01 
48 60 891 149 29 86 52 49 32 597 0.15 
49 777 61 101 13 69 17 13 68 740 0.01 
50 970 101 144 95 60 93 52 38 612 0.03 
51 96 599 103 54 11 25 12 99 552 0.20 
52 245 31 132 63 39 77 83 25 480 0.16 
53 277 772 128 98 30 41 61 12 780 0.19 
54 85 122 124 93 32 63 18 55 552 0.13 
55 83 672 130 51 98 48 32 29 668 0.13 
56 566 80 108 35 46 64 72 61 732 0.13 
57 210 510 120 82 64 18 47 27 684 0.05 
58 150 130 105 72 83 71 63 71 708 0.02 
59 693 155 145 83 52 13 100 16 513 0.17 
60 702 107 116 14 61 95 16 71 680 0.12 
61 607 845 143 49 25 88 15 33 522 0.04 
62 773 753 136 50 67 22 84 99 680 0.00 
63 72 887 140 97 89 57 85 80 732 0.12 
64 620 845 124 44 68 40 38 53 688 0.20 
65 517 56 127 72 44 36 59 24 546 0.03 
66 140 197 149 79 42 26 18 56 558 0.07 
67 11 194 139 55 48 80 100 59 640 0.16 
68 10 371 140 51 42 80 49 93 483 0.20 
69 423 913 110 13 70 90 73 85 474 0.17 
70 176 536 106 28 93 15 68 53 700 0.01 
71 442 679 120 22 85 60 11 18 676 0.18 
72 37 762 141 84 26 24 43 65 573 0.20 
73 369 583 122 30 27 55 95 61 561 0.08 
74 166 421 132 58 100 13 19 50 579 0.19 
75 953 757 146 77 81 86 99 62 522 0.15 
76 303 586 137 15 38 50 47 26 525 0.14 
77 897 816 102 96 24 26 67 78 680 0.15 
78 872 933 140 91 18 58 48 31 704 0.05 
79 794 172 104 59 49 69 57 45 680 0.17 
80 384 237 136 37 63 40 21 44 489 0.19 
81 310 491 126 61 53 81 42 50 604 0.14 
82 801 923 127 70 17 86 15 56 656 0.11 
83 170 144 120 41 62 48 86 77 477 0.15 
84 846 241 128 82 94 35 77 44 704 0.06 
85 225 80 140 79 51 69 66 66 462 0.06 
86 935 436 129 75 81 97 26 31 585 0.11 
87 828 647 146 100 75 20 89 90 800 0.20 
88 927 96 119 48 26 93 57 29 492 0.17 
89 539 751 102 77 74 40 16 90 764 0.12 
90 291 634 110 60 68 13 25 50 732 0.05 
91 895 846 141 19 11 95 69 84 640 0.16 
92 118 161 103 19 31 56 30 63 680 0.06 
93 942 980 130 58 95 11 47 49 459 0.15 
94 995 218 117 18 92 24 79 41 672 0.16 
95 69 779 115 81 47 91 75 16 724 0.17 
96 190 766 121 98 77 81 59 91 608 0.13 
97 390 763 134 78 71 59 47 80 507 0.16 
98 76 884 125 47 26 49 83 98 504 0.11 
99 449 730 123 46 35 18 18 58 648 0.06 
100 835 385 107 59 48 90 24 56 480 0.17 
