50 3 1 5 16346
627 543
6183 6189 6168 4100 4950 3850 5100 4350 4400 6600 6400 2750 4600 2750 6050 6450 3300 2750 0.01 0.01 0.01 
1 413 381 108 133 116 15 21 62 93 100 98 94 32 92 54 41 41 16 50 69 1872 0.19 0.12 0.12 
2 415 388 137 137 105 32 89 13 50 92 17 13 90 99 64 97 58 71 88 63 1620 0.04 0.11 0.08 
3 809 193 136 118 136 78 67 35 37 62 59 12 30 60 94 66 96 47 65 59 2076 0.14 0.07 0.11 
4 91 765 115 109 108 74 21 75 87 26 26 83 22 15 44 63 46 59 22 39 2016 0.04 0.12 0.05 
5 989 932 122 113 142 64 59 29 45 20 19 30 48 57 46 72 28 84 76 23 2040 0.12 0.11 0.12 
6 234 396 145 145 106 33 18 48 81 59 44 69 33 40 78 48 97 44 56 94 1440 0.10 0.00 0.14 
7 685 127 144 115 135 95 46 22 95 87 79 94 51 59 14 54 34 39 84 11 2196 0.13 0.11 0.15 
8 770 810 102 108 146 78 39 24 63 53 19 88 83 13 37 82 82 50 40 48 1764 0.15 0.09 0.20 
9 563 628 110 117 139 83 39 91 87 27 64 55 74 26 97 87 46 80 89 34 2304 0.12 0.03 0.17 
10 9 797 119 109 141 75 20 77 98 81 80 71 30 67 87 82 93 14 98 89 1494 0.06 0.18 0.01 
11 811 185 109 135 147 25 90 31 29 26 94 35 17 91 67 33 90 26 51 76 1638 0.16 0.04 0.12 
12 712 932 139 129 131 95 53 12 15 25 81 14 39 100 29 55 16 75 97 72 1611 0.13 0.18 0.14 
13 743 621 139 120 118 19 54 33 79 28 74 70 50 40 46 20 50 100 71 68 1485 0.02 0.20 0.13 
14 156 79 105 147 149 19 50 23 59 44 67 50 49 98 67 33 88 88 62 34 1557 0.11 0.15 0.13 
15 259 604 147 125 132 27 70 43 75 34 83 35 99 42 31 60 32 63 19 88 1629 0.12 0.11 0.01 
16 730 527 101 120 116 46 19 70 38 86 16 55 34 80 40 24 65 70 17 47 1908 0.01 0.01 0.00 
17 86 612 115 137 131 43 64 59 55 25 90 33 56 79 70 84 25 70 63 16 2148 0.13 0.08 0.04 
18 975 925 137 112 133 35 18 90 41 69 74 84 67 80 98 69 30 47 100 52 1956 0.17 0.10 0.06 
19 883 984 145 142 101 55 19 32 22 67 47 75 36 39 95 64 78 48 43 75 2088 0.06 0.07 0.10 
20 376 621 111 137 135 24 90 94 47 85 53 56 13 64 22 62 48 22 91 42 1746 0.12 0.03 0.18 
21 582 974 130 126 106 91 86 64 87 19 63 98 16 61 45 13 90 88 66 63 1620 0.02 0.17 0.11 
22 685 45 146 121 111 51 59 23 85 55 37 92 39 24 100 38 60 56 88 56 1620 0.06 0.08 0.03 
23 983 627 104 122 134 59 15 17 53 19 93 67 56 39 73 28 64 22 93 26 1710 0.05 0.15 0.16 
24 218 448 142 121 122 26 94 64 74 61 85 65 18 37 74 81 92 59 71 27 2136 0.06 0.01 0.13 
25 123 792 124 111 103 31 11 67 12 24 27 17 40 53 68 37 84 100 63 19 1575 0.03 0.04 0.04 
26 936 62 101 123 104 58 58 32 15 38 35 39 87 37 14 15 21 92 19 40 1755 0.01 0.15 0.11 
27 41 280 122 125 146 46 59 70 24 64 33 74 43 37 63 24 91 12 12 95 1584 0.14 0.19 0.06 
28 852 351 136 136 135 32 86 32 15 33 12 43 95 77 97 62 32 11 88 84 1737 0.09 0.16 0.16 
29 276 128 120 129 131 49 61 98 96 12 79 88 91 46 72 47 14 73 76 62 1593 0.17 0.09 0.01 
30 210 36 107 116 136 55 85 54 75 39 75 90 34 32 53 100 40 98 45 63 1566 0.17 0.12 0.06 
31 67 336 102 114 125 25 33 72 43 39 87 75 68 23 14 87 55 80 18 59 1413 0.10 0.04 0.16 
32 212 565 133 106 128 69 98 55 49 38 63 60 74 57 50 43 25 93 55 80 1932 0.11 0.04 0.15 
33 598 234 117 145 108 84 35 71 87 84 55 81 23 55 70 69 81 51 25 30 1908 0.19 0.10 0.17 
