20 1 1 5 2096
465 125
2530 1720 2200 1480 1420 2180 0.01 
1 697 683 141 19 25 70 84 35 474 0.08 
2 318 168 106 74 52 44 33 72 564 0.13 
3 86 78 116 64 34 89 41 55 534 0.02 
4 694 17 125 50 30 63 61 67 800 0.13 
5 394 630 115 34 48 51 11 87 576 0.09 
6 67 261 141 14 88 15 60 25 594 0.12 
7 443 862 138 33 40 60 39 29 756 0.09 
8 727 558 137 55 66 81 30 98 660 0.05 
9 278 552 138 34 97 56 14 75 700 0.05 
10 808 847 106 21 88 63 98 68 582 0.07 
11 281 639 139 70 90 85 39 34 501 0.09 
12 396 598 119 24 98 56 44 34 780 0.05 
13 93 830 140 95 27 88 53 80 728 0.11 
14 27 632 117 44 54 24 72 62 692 0.07 
15 246 149 139 21 11 38 19 95 772 0.11 
16 348 428 123 27 49 71 37 43 664 0.02 
17 709 194 135 77 53 100 23 45 640 0.13 
18 383 330 124 86 20 21 57 22 792 0.05 
19 517 601 110 86 52 13 58 89 720 0.17 
20 603 420 121 59 22 18 66 51 744 0.10 
